PestSpecies,PestCode,Location,GatewayAlias,Region,week_start,observed_days,PestCount,TrapTemperature,TrapHumidity,Year,Week,MaxT,MinT,RH1,RH2,RF,WS,SSH,EVP
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-10-06,7,0.0,,,2024,40,28.6,11.9,79.0,72.14,17.2,3.38,48.16,18.62
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-10-13,7,7.0,,,2024,41,25.2,13.1,85.0,74.71,16.7,2.16,49.5,16.94
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-10-20,7,0.0,,,2024,42,27.2,11.2,86.57,77.0,49.2,3.66,31.77,14.95
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-10-27,7,0.0,,,2024,43,22.3,8.6,88.29,80.43,20.0,3.16,35.15,12.25
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-11-03,7,1.0,0.0,0.0,2024,44,22.0,9.3,87.57,74.57,6.8,2.95,55.84,15.81
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-11-10,7,0.0,0.0,0.0,2024,45,,,,,,,,
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-11-17,7,0.0,0.0,0.0,2024,46,,,,,,,,
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-11-24,7,0.0,0.0,0.0,2024,47,,,,,,,,
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-12-01,7,0.0,0.0,0.0,2024,48,,,,,,,,
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-12-08,7,0.0,0.0,0.0,2024,49,,,,,,,,
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-12-15,7,0.0,,,2024,50,,,,,,,,
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-12-22,7,0.0,,,2024,51,,,,,,,,
二化螟,SSB,冶山街道 二化螟_1_7_诱虫量,冶山街道 二化螟,江苏省南京市六合区,2024-12-29,3,0.0,,,2024,52,,,,,,,,
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-08-18,1,5.0,,,2024,33,36.3,24.9,84.43,67.71,34.3,2.42,75.24,33.56
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-09-08,6,80.0,32.835,73.66833333333334,2024,36,33.8,24.2,79.29,68.43,2.9,3.23,78.8,33.31
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-09-15,7,86.0,28.534285714285716,81.05,2024,37,33.8,23.6,88.14,80.14,83.0,3.4,57.66,23.89
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-09-22,7,15.0,25.40857142857143,76.69285714285715,2024,38,31.6,17.4,81.14,76.86,124.9,5.49,54.64,24.01
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-09-29,7,40.0,21.958571428571428,77.46142857142857,2024,39,29.1,15.8,86.14,76.0,15.1,2.67,66.18,23.31
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-10-06,7,13.0,19.892857142857142,80.68142857142857,2024,40,28.6,11.9,79.0,72.14,17.2,3.38,48.16,18.62
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-10-13,7,28.0,21.21857142857143,84.92714285714285,2024,41,25.2,13.1,85.0,74.71,16.7,2.16,49.5,16.94
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-10-20,7,38.0,17.961428571428574,79.76571428571428,2024,42,27.2,11.2,86.57,77.0,49.2,3.66,31.77,14.95
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-10-27,7,6.0,17.452857142857145,80.70714285714287,2024,43,22.3,8.6,88.29,80.43,20.0,3.16,35.15,12.25
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-11-03,7,1.0,17.16857142857143,71.75,2024,44,22.0,9.3,87.57,74.57,6.8,2.95,55.84,15.81
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-11-10,7,0.0,18.8,80.74857142857142,2024,45,,,,,,,,
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-11-17,7,0.0,11.934285714285716,75.64142857142858,2024,46,,,,,,,,
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-11-24,7,0.0,9.038571428571428,65.97571428571429,2024,47,,,,,,,,
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-12-01,7,0.0,9.748571428571427,76.16571428571429,2024,48,,,,,,,,
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-12-08,7,0.0,5.238571428571428,77.76285714285714,2024,49,,,,,,,,
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-12-15,7,0.0,2.88,70.85428571428572,2024,50,,,,,,,,
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-12-22,7,0.0,4.977142857142858,68.03428571428572,2024,51,,,,,,,,
二化螟,SSB,固城街道前陇村_1_6_诱虫量,固城街道前陇村,江苏省南京市高淳区,2024-12-29,3,0.0,4.225,67.24000000000001,2024,52,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-01-01,7,0.0,8.038571428571428,77.95,2022,52,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-01-08,6,0.0,10.628333333333334,88.335,2023,1,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-01-15,7,0.0,4.022857142857143,77.31428571428572,2023,2,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-01-22,7,0.0,1.3499999999999999,76.75285714285714,2023,3,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-01-29,7,0.0,6.311428571428571,75.21142857142857,2023,4,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-02-05,7,0.0,7.8500000000000005,97.99714285714286,2023,5,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-02-12,7,0.0,7.401428571428572,85.31714285714285,2023,6,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-02-19,6,0.0,6.276666666666666,84.35333333333334,2023,7,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-02-26,7,0.0,10.367142857142856,76.32285714285715,2023,8,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-03-05,7,2.0,17.415714285714284,76.4742857142857,2023,9,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-03-12,7,0.0,11.615714285714287,76.11142857142856,2023,10,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-03-19,7,1.0,11.47,88.16142857142857,2023,11,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-03-26,7,0.0,14.924285714285714,81.07857142857142,2023,12,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-04-02,7,4.0,14.23,85.06142857142856,2023,13,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-04-09,7,3.0,19.974285714285713,73.41142857142857,2023,14,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-04-16,7,62.0,21.58142857142857,79.68571428571428,2023,15,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-04-23,7,15.0,16.85,82.53571428571429,2023,16,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-04-30,7,126.0,22.297142857142855,82.32142857142857,2023,17,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-05-07,7,33.0,19.91857142857143,74.96714285714286,2023,18,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-05-14,7,68.0,24.77857142857143,79.69714285714285,2023,19,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-05-21,7,22.0,22.447142857142858,85.43285714285715,2023,20,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-05-28,7,149.0,27.537142857142857,83.48428571428572,2023,21,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-06-04,7,57.0,25.704285714285714,86.05999999999999,2023,22,32.3,20.1,84.14,74.14,29.6,2.38,48.59,25.72
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-06-11,7,91.0,27.002857142857145,84.55857142857143,2023,23,34.2,16.0,80.43,75.0,31.1,2.66,59.78,28.9
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-06-18,7,30.0,26.768571428571427,92.52,2023,24,32.4,19.2,80.14,65.0,8.5,2.69,57.13,31.06
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-06-25,7,32.0,29.517142857142858,92.56857142857143,2023,25,31.4,20.5,87.57,74.57,82.3,2.55,29.04,21.42
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-07-02,7,51.0,30.292857142857144,95.19857142857143,2023,26,32.8,21.5,86.29,78.86,64.0,2.94,49.98,24.98
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-07-09,7,35.0,30.551428571428573,94.5,2023,27,32.9,23.9,87.86,82.29,123.1,3.4,45.76,24.46
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-07-16,7,16.0,28.8,96.86857142857143,2023,28,34.9,24.6,84.57,77.0,27.6,3.38,49.19,28.48
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-07-23,7,23.0,29.91,95.36857142857143,2023,29,31.5,23.5,89.43,84.71,117.0,2.29,34.08,19.55
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-07-30,7,25.0,31.544285714285714,92.32142857142857,2023,30,33.2,25.1,86.86,80.86,44.3,3.98,65.75,29.7
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-08-06,7,64.0,31.797142857142855,87.4342857142857,2023,31,34.0,25.0,86.43,76.43,17.1,3.1,81.36,32.83
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-08-13,7,15.0,30.953333333333333,91.23833333333334,2023,32,35.1,24.0,83.71,75.14,10.3,2.08,79.69,33.11
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-08-20,7,1.0,29.801428571428573,89.82000000000001,2023,33,33.7,23.9,86.57,81.29,26.5,2.19,77.01,29.64
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-08-27,7,1.0,25.90857142857143,92.7942857142857,2023,34,32.0,22.4,82.71,72.0,27.1,2.8,70.93,31.5
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-09-03,7,2.0,28.66142857142857,90.46857142857142,2023,35,29.4,18.5,86.86,78.57,59.2,2.79,42.5,22.49
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-09-10,7,2.0,25.96857142857143,95.95285714285714,2023,36,31.0,21.7,88.0,73.71,2.5,2.83,74.88,29.19
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-09-17,7,0.0,24.434285714285714,95.67142857142858,2023,37,31.4,20.4,87.43,82.14,74.6,2.74,29.78,17.15
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-09-24,7,0.0,25.012857142857143,95.67999999999999,2023,38,32.0,18.8,88.57,77.57,41.3,2.51,30.18,16.82
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-10-01,7,0.0,20.844285714285714,91.47142857142856,2023,39,28.2,19.1,89.57,82.43,13.3,2.19,45.28,17.44
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-10-08,7,0.0,20.424285714285713,88.5942857142857,2023,40,25.5,15.7,80.86,71.71,21.7,3.55,38.52,19.59
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-10-15,7,0.0,19.94,80.25142857142858,2023,41,23.6,13.5,84.86,74.14,0.0,2.05,50.14,17.04
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-10-22,7,0.0,20.752857142857145,83.88,2023,42,26.1,9.6,84.43,62.0,4.0,2.46,71.43,22.45
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-10-29,7,0.0,21.761428571428574,84.23571428571428,2023,43,25.6,9.6,85.14,64.29,0.0,1.94,60.15,18.61
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-11-05,5,0.0,12.8475,94.86500000000001,2023,44,27.6,12.9,83.57,69.14,0.8,2.48,60.23,19.36
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-11-12,7,0.0,9.558571428571428,77.59142857142857,2023,45,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-11-19,7,0.0,12.885714285714286,76.94285714285715,2023,46,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-11-26,7,0.0,8.935714285714285,76.88,2023,47,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-12-03,7,0.0,12.104285714285714,76.45857142857143,2023,48,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-12-10,7,0.0,5.761428571428572,90.73428571428572,2023,49,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-12-17,7,0.0,0.2928571428571428,76.02285714285713,2023,50,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-12-24,7,0.0,6.522857142857142,87.46000000000001,2023,51,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2023-12-31,7,0.0,5.934285714285714,89.70285714285714,2023,52,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-01-07,7,0.0,7.191428571428571,86.33428571428571,2024,1,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-01-14,7,0.0,5.698571428571428,92.63714285714286,2024,2,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-01-21,7,0.0,1.0714285714285714,77.80571428571429,2024,3,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-01-28,7,0.0,5.445714285714286,92.65285714285714,2024,4,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-02-04,7,0.0,3.8214285714285716,88.98714285714286,2024,5,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-02-11,7,0.0,11.247142857142858,82.11428571428571,2024,6,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-02-18,7,0.0,4.4314285714285715,96.50285714285714,2024,7,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-02-25,7,0.0,4.611428571428571,86.49571428571429,2024,8,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-03-03,7,0.0,9.20857142857143,83.99428571428572,2024,9,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-03-10,7,3.0,13.808571428571428,81.57714285714285,2024,10,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-03-17,7,0.0,14.021428571428572,80.05142857142857,2024,11,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-03-24,7,0.0,15.828571428571427,90.05285714285715,2024,12,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-03-31,7,0.0,17.254285714285714,85.20142857142856,2024,13,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-04-07,7,4.0,18.33142857142857,91.91142857142857,2024,14,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-04-14,7,7.0,20.24857142857143,88.96285714285715,2024,15,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-04-21,7,0.0,21.52285714285714,84.96142857142857,2024,16,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-04-28,7,6.0,18.33666666666667,89.03333333333335,2024,17,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-05-05,7,91.0,21.815714285714286,84.95285714285716,2024,18,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-05-12,7,148.0,24.732857142857142,72.83571428571429,2024,19,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-05-19,7,122.0,26.277142857142856,84.05428571428571,2024,20,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-05-26,7,9.0,23.025714285714287,85.75142857142858,2024,21,,,,,,,,
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-06-02,7,95.0,24.78,83.5457142857143,2024,22,26.9,14.2,77.71,68.43,42.5,2.69,50.74,25.99
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-06-09,7,86.0,29.37857142857143,84.16714285714286,2024,23,30.9,17.1,76.86,61.71,5.2,2.43,62.66,30.94
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-06-16,7,24.0,27.924285714285713,90.13142857142857,2024,24,34.2,20.7,79.71,58.71,0.7,2.43,71.14,35.09
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-06-23,7,17.0,25.495714285714286,97.52714285714286,2024,25,32.3,21.3,85.0,69.86,96.1,3.32,46.58,27.17
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-06-30,7,66.0,29.89428571428571,93.79857142857144,2024,26,30.9,20.7,88.71,85.57,179.0,2.73,26.58,17.62
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-07-07,7,57.0,28.384285714285713,95.88857142857144,2024,27,34.9,22.6,81.14,78.57,41.8,4.14,62.65,32.6
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-07-14,7,20.0,31.302857142857142,95.00571428571428,2024,28,35.0,21.4,88.57,86.0,168.8,2.44,20.72,18.18
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-07-21,7,11.0,32.32,92.48285714285714,2024,29,35.2,24.3,81.86,78.57,22.4,3.39,35.37,25.73
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-07-28,7,18.0,34.16285714285714,88.75142857142858,2024,30,36.7,27.0,80.57,71.86,6.1,4.7,71.71,37.84
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-08-04,7,62.0,34.32285714285714,87.87142857142858,2024,31,37.5,27.6,76.0,71.57,9.5,2.75,86.5,40.56
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-08-11,7,22.0,31.692857142857143,91.33142857142856,2024,32,37.8,27.1,76.86,66.71,62.0,1.88,83.96,39.02
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-08-18,7,14.0,30.75857142857143,95.03714285714285,2024,33,36.3,24.9,84.43,67.71,34.3,2.42,75.24,33.56
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-08-25,7,29.0,31.178571428571427,94.2,2024,34,34.7,25.4,84.71,77.86,50.4,1.93,64.42,27.34
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-09-01,7,24.0,31.032857142857143,94.03428571428572,2024,35,35.2,24.1,83.43,71.71,6.3,2.35,74.77,30.13
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-09-08,7,115.0,29.784285714285716,96.64428571428572,2024,36,33.8,24.2,79.29,68.43,2.9,3.23,78.8,33.31
二化螟,SSB,新 江宁区 湖熟街道 二化螟_1_49_诱虫量,新 江宁区 湖熟街道 二化螟,江苏省南京市江宁区,2024-09-15,7,138.0,27.285714285714285,98.08714285714287,2024,37,33.8,23.6,88.14,80.14,83.0,3.4,57.66,23.89
